time,X_d,X,Y_d,Y,Z_d,Z,Yaw_d,Yaw
137.54,2.000000,1.103948,0.000000,-0.416412,3.000000,2.967447,0.000000,0.000674
137.59,2.000000,1.109712,0.000000,-0.416407,3.000000,2.980764,0.000000,0.001355
137.64,2.000000,1.155031,0.000000,-0.426142,3.000000,2.969494,0.000000,0.001278
137.69,2.000000,1.089977,0.000000,-0.408002,3.000000,2.971401,0.000000,0.002718
137.74,2.000000,1.135846,0.000000,-0.414450,3.000000,2.982816,0.000000,0.002243
137.79,2.000000,1.153572,0.000000,-0.420827,3.000000,2.949285,0.000000,0.002562
137.84,2.000000,1.187435,0.000000,-0.419272,3.000000,2.935097,0.000000,0.003507
137.89,2.000000,1.186646,0.000000,-0.432791,3.000000,2.949200,0.000000,0.000272
137.94,2.000000,1.200119,0.000000,-0.418467,3.000000,2.965848,0.000000,-0.000540
137.99,2.000000,1.235575,0.000000,-0.437425,3.000000,2.968579,0.000000,-0.000711
138.04,2.000000,1.212513,0.000000,-0.415471,3.000000,2.971578,0.000000,-0.000896
138.09,2.000000,1.223614,0.000000,-0.409153,3.000000,2.968382,0.000000,0.000552
138.14,2.000000,1.248427,0.000000,-0.408516,3.000000,2.973153,0.000000,0.000541
138.19,2.000000,1.257795,0.000000,-0.419885,3.000000,2.964469,0.000000,-0.000551
138.24,2.000000,1.289006,0.000000,-0.419892,3.000000,3.051774,0.000000,0.001723
138.29,2.000000,1.282597,0.000000,-0.410988,3.000000,2.995675,0.000000,0.000198
138.34,2.000000,1.281877,0.000000,-0.421887,3.000000,2.967979,0.000000,0.001084
138.39,2.000000,1.294854,0.000000,-0.414703,3.000000,2.980793,0.000000,0.001583
138.44,2.000000,1.320453,0.000000,-0.415511,3.000000,2.965496,0.000000,-0.000719
138.49,2.000000,1.309360,0.000000,-0.418569,3.000000,2.982574,0.000000,-0.001754
138.54,2.000000,1.337150,0.000000,-0.408670,3.000000,2.958051,0.000000,0.000517
138.59,2.000000,1.341288,0.000000,-0.414670,3.000000,2.988395,0.000000,0.000686
138.64,2.000000,1.397754,0.000000,-0.432322,3.000000,2.979943,0.000000,-0.000063
138.69,2.000000,1.367852,0.000000,-0.414422,3.000000,2.991839,0.000000,0.001818
138.74,2.000000,1.378342,0.000000,-0.414888,3.000000,2.981763,0.000000,0.000252
138.79,2.000000,1.422035,0.000000,-0.414311,3.000000,3.023612,0.000000,-0.001597
138.84,2.000000,1.416744,0.000000,-0.404963,3.000000,3.012354,0.000000,0.000667
138.89,2.000000,1.418283,0.000000,-0.402651,3.000000,3.000819,0.000000,-0.001063
138.95,2.000000,1.420041,0.000000,-0.419106,3.000000,2.976577,0.000000,0.001987
139.00,2.000000,1.399608,0.000000,-0.419251,3.000000,2.982165,0.000000,-0.001458
139.05,2.000000,1.444418,0.000000,-0.428786,3.000000,2.983086,0.000000,0.000127
139.10,2.000000,1.446422,0.000000,-0.399756,3.000000,2.988292,0.000000,-0.000010
139.15,2.000000,1.444543,0.000000,-0.401323,3.000000,3.020479,0.000000,-0.000588
139.20,2.000000,1.505643,0.000000,-0.420937,3.000000,3.010890,0.000000,-0.000217
139.25,2.000000,1.539755,0.000000,-0.422025,3.000000,2.965048,0.000000,0.002211
139.30,2.000000,1.512618,0.000000,-0.418126,3.000000,2.992496,0.000000,-0.000683
139.35,2.000000,1.476645,0.000000,-0.409285,3.000000,2.973801,0.000000,0.003922
139.40,2.000000,1.515488,0.000000,-0.408242,3.000000,3.001698,0.000000,0.000119
139.45,2.000000,1.517433,0.000000,-0.407805,3.000000,2.999744,0.000000,-0.004201
139.50,2.000000,1.519383,0.000000,-0.407097,3.000000,2.983345,0.000000,0.000411
139.55,2.000000,1.543750,0.000000,-0.407669,3.000000,2.989803,0.000000,-0.000960
139.60,2.000000,1.532888,0.000000,-0.405875,3.000000,2.994322,0.000000,0.000625
139.65,2.000000,1.568335,0.000000,-0.394616,3.000000,2.982496,0.000000,0.001979
139.70,2.000000,1.562259,0.000000,-0.404183,3.000000,3.023953,0.000000,-0.001014
139.75,2.000000,1.578157,0.000000,-0.408008,3.000000,2.993692,0.000000,0.002315
139.80,2.000000,1.595061,0.000000,-0.398548,3.000000,2.998220,0.000000,0.000532
139.85,2.000000,1.586255,0.000000,-0.403453,3.000000,2.993502,0.000000,0.000982
139.90,2.000000,1.613525,0.000000,-0.407296,3.000000,2.997574,0.000000,0.001129
139.95,2.000000,1.630581,0.000000,-0.385252,3.000000,3.015852,0.000000,-0.000600
140.00,2.000000,1.617286,0.000000,-0.404637,3.000000,3.007292,0.000000,-0.000429
140.05,2.000000,1.649450,0.000000,-0.406438,3.000000,3.003738,0.000000,-0.003953
140.10,2.000000,1.657844,0.000000,-0.393762,3.000000,2.995592,0.000000,0.001153
140.15,2.000000,1.643177,0.000000,-0.402914,3.000000,3.005477,0.000000,0.000743
140.20,2.000000,1.660699,0.000000,-0.392822,3.000000,3.000319,0.000000,0.000312
140.25,2.000000,1.665666,0.000000,-0.383230,3.000000,3.004574,0.000000,0.001049
140.30,2.000000,1.684622,0.000000,-0.374993,3.000000,3.019631,0.000000,0.000079
140.35,2.000000,1.707190,0.000000,-0.376572,3.000000,3.009031,0.000000,0.001334
140.40,2.000000,1.650740,0.000000,-0.385042,3.000000,3.025513,0.000000,0.001692
140.45,2.000000,1.699557,0.000000,-0.381788,3.000000,3.011862,0.000000,0.001580
140.50,2.000000,1.708285,0.000000,-0.367733,3.000000,2.997726,0.000000,0.001535
140.55,2.000000,1.738470,0.000000,-0.378644,3.000000,2.998365,0.000000,0.000887
140.60,2.000000,1.714334,0.000000,-0.384474,3.000000,2.999150,0.000000,-0.001922
140.65,2.000000,1.737261,0.000000,-0.370377,3.000000,3.011948,0.000000,0.000137
140.70,2.000000,1.744180,0.000000,-0.362471,3.000000,2.999588,0.000000,0.000307
140.75,2.000000,1.754719,0.000000,-0.366561,3.000000,3.001514,0.000000,0.001933
140.80,2.000000,1.775273,0.000000,-0.361939,3.000000,2.983012,0.000000,-0.000395
140.85,2.000000,1.765459,0.000000,-0.356168,3.000000,2.998567,0.000000,-0.000497
140.90,2.000000,1.790401,0.000000,-0.358275,3.000000,2.992608,0.000000,0.002272
140.95,2.000000,1.776810,0.000000,-0.354075,3.000000,3.009131,0.000000,0.000424
141.00,2.000000,1.791846,0.000000,-0.351983,3.000000,3.042359,0.000000,0.002584
141.05,2.000000,1.807416,0.000000,-0.352476,3.000000,3.013584,0.000000,-0.003263
141.10,2.000000,1.822129,0.000000,-0.354874,3.000000,2.999878,0.000000,0.000322
141.15,2.000000,1.809526,0.000000,-0.351165,3.000000,3.001089,0.000000,0.002308
141.20,2.000000,1.827054,0.000000,-0.362400,3.000000,2.998605,0.000000,0.000326
141.25,2.000000,1.827840,0.000000,-0.349644,3.000000,2.998099,0.000000,-0.000164
141.30,2.000000,1.849939,0.000000,-0.339625,3.000000,3.018626,0.000000,0.000680
141.35,2.000000,1.851059,0.000000,-0.338989,3.000000,3.007049,0.000000,0.000000
141.40,2.000000,1.852448,0.000000,-0.339151,3.000000,3.003195,0.000000,0.002048
141.45,2.000000,1.870788,0.000000,-0.338904,3.000000,3.001478,0.000000,-0.002784
141.50,2.000000,1.864683,0.000000,-0.332807,3.000000,3.006395,0.000000,-0.000848
141.55,2.000000,1.890496,0.000000,-0.326482,3.000000,3.016951,0.000000,-0.000784
141.60,2.000000,1.891446,0.000000,-0.323545,3.000000,3.041584,0.000000,-0.000062
141.65,2.000000,1.888896,0.000000,-0.321650,3.000000,3.017572,0.000000,-0.001331
141.70,2.000000,1.925392,0.000000,-0.319006,3.000000,3.000373,0.000000,-0.003257
141.75,2.000000,1.891448,0.000000,-0.316709,3.000000,3.009912,0.000000,-0.000498
141.81,2.000000,1.936047,0.000000,-0.304702,3.000000,3.047564,0.000000,-0.000554
141.86,2.000000,1.922090,0.000000,-0.317190,3.000000,3.043930,0.000000,0.000523
141.91,2.000000,1.941486,0.000000,-0.316509,3.000000,3.012569,0.000000,0.000010
141.96,2.000000,1.957009,0.000000,-0.302203,3.000000,3.021211,0.000000,0.001284
142.01,2.000000,1.981895,0.000000,-0.320853,3.000000,3.001322,0.000000,0.003095
142.06,2.000000,1.923986,0.000000,-0.320775,3.000000,3.008276,0.000000,0.001954
142.11,2.000000,1.946172,0.000000,-0.311522,3.000000,3.015425,0.000000,0.001759
142.16,2.000000,1.956712,0.000000,-0.307286,3.000000,3.050441,0.000000,0.001831
142.21,2.000000,1.987095,0.000000,-0.290689,3.000000,3.018054,0.000000,0.001617
142.26,2.000000,1.956576,0.000000,-0.302185,3.000000,3.005796,0.000000,-0.000603
142.31,2.000000,2.007502,0.000000,-0.246853,3.000000,3.010922,0.000000,0.001067
142.36,2.000000,1.993338,0.000000,-0.235259,3.000000,3.031747,0.000000,-0.000158
142.41,2.000000,1.988976,0.000000,-0.233321,3.000000,3.015225,0.000000,-0.000748
142.46,2.000000,2.000818,0.000000,-0.236537,3.000000,3.007357,0.000000,0.000210
142.51,2.000000,2.018557,0.000000,-0.220913,3.000000,3.010720,0.000000,0.000588
142.56,2.000000,2.022855,0.000000,-0.212446,3.000000,3.008332,0.000000,-0.001991
142.61,2.000000,2.023337,0.000000,-0.224165,3.000000,2.998266,0.000000,-0.000415
142.66,2.000000,2.037966,0.000000,-0.215669,3.000000,3.024710,0.000000,0.002271
142.71,2.000000,2.033558,0.000000,-0.217200,3.000000,2.998975,0.000000,0.001764
142.76,2.000000,2.042155,0.000000,-0.195866,3.000000,3.009801,0.000000,-0.000839
142.86,2.000000,2.040181,2.000000,-0.205351,3.000000,3.014524,0.000000,0.002805
142.91,2.000000,2.050181,2.000000,-0.199609,3.000000,3.042688,0.000000,0.001913
142.96,2.000000,2.074931,2.000000,-0.209324,3.000000,3.006464,0.000000,0.001246
143.01,2.000000,2.063652,2.000000,-0.198396,3.000000,3.024749,0.000000,0.000059
143.06,2.000000,2.056907,2.000000,-0.202098,3.000000,3.023256,0.000000,-0.000164
143.11,2.000000,2.097883,2.000000,-0.192533,3.000000,3.019166,0.000000,0.001467
143.16,2.000000,2.089476,2.000000,-0.188741,3.000000,3.056830,0.000000,0.001269
143.21,2.000000,2.088616,2.000000,-0.183072,3.000000,2.988765,0.000000,-0.002457
143.26,2.000000,2.085187,2.000000,-0.177348,3.000000,3.021162,0.000000,-0.000320
143.31,2.000000,2.122016,2.000000,-0.158924,3.000000,3.014902,0.000000,0.002012
143.36,2.000000,2.119054,2.000000,-0.172751,3.000000,3.009257,0.000000,0.000663
143.41,2.000000,2.127004,2.000000,-0.171323,3.000000,3.021540,0.000000,0.001287
143.46,2.000000,2.102927,2.000000,-0.166658,3.000000,2.986324,0.000000,-0.000563
143.51,2.000000,2.111582,2.000000,-0.161686,3.000000,3.001419,0.000000,-0.000065
143.56,2.000000,2.111201,2.000000,-0.160788,3.000000,2.999965,0.000000,-0.000466
143.61,2.000000,2.112744,2.000000,-0.151126,3.000000,3.006839,0.000000,-0.001269
143.66,2.000000,2.151697,2.000000,-0.148062,3.000000,3.029176,0.000000,-0.000663
143.71,2.000000,2.142898,2.000000,-0.136622,3.000000,3.029342,0.000000,-0.000047
143.76,2.000000,2.128085,2.000000,-0.130476,3.000000,3.014156,0.000000,0.000676
143.81,2.000000,2.149618,2.000000,-0.131371,3.000000,3.028676,0.000000,0.001277
143.86,2.000000,2.148453,2.000000,-0.127224,3.000000,2.989942,0.000000,0.001398
143.91,2.000000,2.136741,2.000000,-0.117808,3.000000,3.009927,0.000000,-0.001249
143.96,2.000000,2.148459,2.000000,-0.106606,3.000000,3.013366,0.000000,-0.000154
144.01,2.000000,2.147420,2.000000,-0.102538,3.000000,3.038700,0.000000,0.000995
144.06,2.000000,2.154478,2.000000,-0.094112,3.000000,3.012418,0.000000,0.000698
144.11,2.000000,2.153440,2.000000,-0.084814,3.000000,3.032928,0.000000,0.002136
144.16,2.000000,2.171132,2.000000,-0.082490,3.000000,3.013569,0.000000,0.001291
144.21,2.000000,2.185834,2.000000,-0.080080,3.000000,3.011019,0.000000,-0.001292
144.26,2.000000,2.167326,2.000000,-0.082919,3.000000,3.024506,0.000000,-0.001123
144.31,2.000000,2.164789,2.000000,-0.063787,3.000000,3.020808,0.000000,0.004004
144.36,2.000000,2.162776,2.000000,-0.056865,3.000000,3.040639,0.000000,0.000405
144.41,2.000000,2.171103,2.000000,-0.050148,3.000000,3.032305,0.000000,0.000700
144.46,2.000000,2.188884,2.000000,-0.053619,3.000000,3.011793,0.000000,-0.000925
144.51,2.000000,2.170155,2.000000,-0.050960,3.000000,3.005309,0.000000,-0.001705
144.56,2.000000,2.184779,2.000000,-0.029023,3.000000,2.991853,0.000000,0.000811
144.62,2.000000,2.178338,2.000000,-0.033664,3.000000,2.993883,0.000000,0.001490
144.67,2.000000,2.177086,2.000000,-0.021584,3.000000,2.997273,0.000000,-0.000519
144.72,2.000000,2.186441,2.000000,-0.023207,3.000000,3.002038,0.000000,0.001851
144.77,2.000000,2.201981,2.000000,-0.017281,3.000000,2.993215,0.000000,0.001174
144.82,2.000000,2.215167,2.000000,-0.005218,3.000000,2.987565,0.000000,0.001469
144.87,2.000000,2.230964,2.000000,-0.002940,3.000000,2.983006,0.000000,-0.000727
144.92,2.000000,2.222990,2.000000,0.003776,3.000000,2.995494,0.000000,-0.000201
144.97,2.000000,2.223389,2.000000,0.026284,3.000000,2.993415,0.000000,-0.001132
145.02,2.000000,2.219207,2.000000,0.030213,3.000000,2.987750,0.000000,0.001458
145.07,2.000000,2.219834,2.000000,0.033913,3.000000,2.982266,0.000000,-0.001139
145.12,2.000000,2.226979,2.000000,0.057184,3.000000,2.997700,0.000000,0.000204
145.17,2.000000,2.221654,2.000000,0.055953,3.000000,2.982606,0.000000,0.000778
145.22,2.000000,2.218252,2.000000,0.083391,3.000000,2.999057,0.000000,0.001313
145.27,2.000000,2.238409,2.000000,0.073077,3.000000,3.004540,0.000000,0.000785
145.32,2.000000,2.233310,2.000000,0.076986,3.000000,3.010087,0.000000,0.000201
145.37,2.000000,2.236663,2.000000,0.098324,3.000000,3.018494,0.000000,0.000301
145.42,2.000000,2.235588,2.000000,0.120319,3.000000,2.989011,0.000000,-0.000856
145.47,2.000000,2.250608,2.000000,0.114799,3.000000,3.039979,0.000000,0.000734
145.52,2.000000,2.242008,2.000000,0.137104,3.000000,3.015700,0.000000,0.001634
145.57,2.000000,2.264855,2.000000,0.130565,3.000000,3.026191,0.000000,0.000443
145.62,2.000000,2.255862,2.000000,0.157507,3.000000,2.998618,0.000000,0.000095
145.67,2.000000,2.248702,2.000000,0.166160,3.000000,2.984910,0.000000,-0.001624
145.72,2.000000,2.252095,2.000000,0.174133,3.000000,3.044467,0.000000,-0.001077
145.77,2.000000,2.249324,2.000000,0.186326,3.000000,3.016879,0.000000,0.001576
145.82,2.000000,2.249681,2.000000,0.195245,3.000000,3.021767,0.000000,0.000728
145.87,2.000000,2.250735,2.000000,0.212934,3.000000,3.011142,0.000000,0.001731
145.92,2.000000,2.250243,2.000000,0.218952,3.000000,3.026530,0.000000,0.000227
145.97,2.000000,2.254035,2.000000,0.235848,3.000000,3.016710,0.000000,-0.001027
146.02,2.000000,2.235921,2.000000,0.232125,3.000000,3.020549,0.000000,0.000416
146.07,2.000000,2.252474,2.000000,0.241857,3.000000,3.008939,0.000000,-0.000004
146.12,2.000000,2.264325,2.000000,0.259269,3.000000,3.005320,0.000000,-0.001648
146.17,2.000000,2.259006,2.000000,0.257233,3.000000,2.998114,0.000000,-0.000871
146.22,2.000000,2.252479,2.000000,0.273215,3.000000,3.006153,0.000000,-0.000885
146.27,2.000000,2.264680,2.000000,0.277080,3.000000,3.003858,0.000000,0.002626
146.32,2.000000,2.263400,2.000000,0.294369,3.000000,3.000691,0.000000,0.002769
146.37,2.000000,2.263601,2.000000,0.310854,3.000000,3.010787,0.000000,0.001641
146.42,2.000000,2.265204,2.000000,0.316026,3.000000,2.988654,0.000000,0.000257
146.47,2.000000,2.261703,2.000000,0.328768,3.000000,3.000569,0.000000,-0.000623
146.52,2.000000,2.294388,2.000000,0.333909,3.000000,3.029834,0.000000,0.001611
146.57,2.000000,2.252844,2.000000,0.341586,3.000000,3.010901,0.000000,0.000835
146.62,2.000000,2.257845,2.000000,0.360378,3.000000,3.019767,0.000000,-0.000328
146.67,2.000000,2.255517,2.000000,0.374874,3.000000,3.013261,0.000000,-0.000851
146.72,2.000000,2.277140,2.000000,0.402543,3.000000,2.983905,0.000000,0.001034
146.77,2.000000,2.263965,2.000000,0.410698,3.000000,3.024624,0.000000,0.000260
146.82,2.000000,2.256670,2.000000,0.408203,3.000000,3.003750,0.000000,0.001072
146.87,2.000000,2.268306,2.000000,0.442850,3.000000,3.003729,0.000000,0.000860
146.92,2.000000,2.263928,2.000000,0.445040,3.000000,2.989956,0.000000,-0.000507
146.97,2.000000,2.263344,2.000000,0.451589,3.000000,3.001816,0.000000,0.000059
147.02,2.000000,2.262677,2.000000,0.487411,3.000000,3.004006,0.000000,0.000834
147.07,2.000000,2.251777,2.000000,0.487931,3.000000,2.996213,0.000000,0.001128
147.12,2.000000,2.271444,2.000000,0.480694,3.000000,2.992303,0.000000,0.001732
147.17,2.000000,2.254211,2.000000,0.511150,3.000000,3.002395,0.000000,0.000728
147.22,2.000000,2.264602,2.000000,0.522473,3.000000,2.996914,0.000000,0.000845
147.27,2.000000,2.253269,2.000000,0.535692,3.000000,3.004260,0.000000,0.001265
147.33,2.000000,2.265490,2.000000,0.532396,3.000000,3.004249,0.000000,0.002085
147.38,2.000000,2.256127,2.000000,0.573897,3.000000,2.997443,0.000000,-0.000393
147.43,2.000000,2.263928,2.000000,0.577076,3.000000,3.006123,0.000000,0.000711
147.48,2.000000,2.250109,2.000000,0.576672,3.000000,3.002125,0.000000,0.001539
147.53,2.000000,2.248568,2.000000,0.582410,3.000000,3.014564,0.000000,-0.001299
147.58,2.000000,2.254813,2.000000,0.618032,3.000000,2.979566,0.000000,-0.000411
147.63,2.000000,2.258413,2.000000,0.634640,3.000000,3.002960,0.000000,-0.001089
147.68,2.000000,2.237112,2.000000,0.646252,3.000000,3.008135,0.000000,-0.000037
147.73,2.000000,2.237207,2.000000,0.647884,3.000000,3.001598,0.000000,0.001432
147.78,2.000000,2.258733,2.000000,0.667582,3.000000,2.990059,0.000000,0.000580
147.83,2.000000,2.252701,2.000000,0.682651,3.000000,2.990875,0.000000,0.001523
147.88,2.000000,2.248725,2.000000,0.692953,3.000000,2.996258,0.000000,0.001560
147.93,2.000000,2.250016,2.000000,0.703754,3.000000,2.993997,0.000000,0.001680
147.98,2.000000,2.250893,2.000000,0.718270,3.000000,2.975531,0.000000,0.000833
148.03,2.000000,2.238473,2.000000,0.730959,3.000000,3.007066,0.000000,0.000108
148.08,2.000000,2.238145,2.000000,0.749476,3.000000,3.017746,0.000000,0.000875
148.13,2.000000,2.187307,2.000000,0.705511,3.000000,3.035439,0.000000,-0.000121
148.18,2.000000,2.182114,2.000000,0.707720,3.000000,2.998583,0.000000,0.000051
148.23,2.000000,2.177902,2.000000,0.726371,3.000000,3.005794,0.000000,-0.000107
148.28,2.000000,2.191113,2.000000,0.736427,3.000000,3.004719,0.000000,-0.000167
148.33,2.000000,2.167566,2.000000,0.727648,3.000000,3.028522,0.000000,0.001685
148.38,2.000000,2.173051,2.000000,0.773726,3.000000,3.027460,0.000000,-0.001136
148.43,2.000000,2.176707,2.000000,0.787632,3.000000,2.959150,0.000000,0.002626
148.48,2.000000,2.175124,2.000000,0.802420,3.000000,2.983500,0.000000,-0.000395
148.53,2.000000,2.165092,2.000000,0.807764,3.000000,3.027109,0.000000,0.001092
148.58,2.000000,2.156042,2.000000,0.840181,3.000000,3.029211,0.000000,0.000168
148.63,2.000000,2.175710,2.000000,0.845330,3.000000,2.967251,0.000000,0.000213
148.68,2.000000,2.173222,2.000000,0.857299,3.000000,3.009593,0.000000,0.001799
148.73,2.000000,2.156347,2.000000,0.876898,3.000000,3.008502,0.000000,0.002870
148.78,2.000000,2.158908,2.000000,0.883697,3.000000,3.007180,0.000000,-0.002656
148.83,2.000000,2.165274,2.000000,0.864296,3.000000,3.002609,0.000000,-0.000244
148.88,2.000000,2.151732,2.000000,0.894953,3.000000,3.016603,0.000000,0.000045
148.93,2.000000,2.158081,2.000000,0.912369,3.000000,3.000481,0.000000,0.000616
148.98,2.000000,2.155763,2.000000,0.923070,3.000000,3.008986,0.000000,0.000295
149.03,2.000000,2.148378,2.000000,0.941923,3.000000,3.005522,0.000000,-0.000428
149.08,2.000000,2.140422,2.000000,0.956869,3.000000,2.997818,0.000000,0.000579
149.13,2.000000,2.143550,2.000000,0.942178,3.000000,3.019417,0.000000,0.000935
149.18,2.000000,2.149851,2.000000,0.962428,3.000000,3.015145,0.000000,0.002661
149.23,2.000000,2.139237,2.000000,1.003081,3.000000,3.003886,0.000000,0.002786
149.28,2.000000,2.134412,2.000000,1.015135,3.000000,2.974707,0.000000,0.001633
149.33,2.000000,2.140165,2.000000,1.020175,3.000000,3.003105,0.000000,-0.000102
149.38,2.000000,2.125553,2.000000,1.025954,3.000000,3.009607,0.000000,-0.001873
149.43,2.000000,2.130937,2.000000,1.036229,3.000000,3.015257,0.000000,-0.001985
149.48,2.000000,2.133182,2.000000,1.075878,3.000000,3.022573,0.000000,-0.000200
149.53,2.000000,2.122289,2.000000,1.091462,3.000000,3.021884,0.000000,0.000409
149.58,2.000000,2.140561,2.000000,1.092451,3.000000,3.014569,0.000000,0.001253
149.63,2.000000,2.106811,2.000000,1.109454,3.000000,3.012154,0.000000,0.001303
149.68,2.000000,2.131750,2.000000,1.106949,3.000000,3.004499,0.000000,0.002203
149.73,2.000000,2.120332,2.000000,1.124252,3.000000,3.045820,0.000000,0.000059
149.78,2.000000,2.121660,2.000000,1.139155,3.000000,2.994945,0.000000,-0.000702
149.83,2.000000,2.117225,2.000000,1.141765,3.000000,3.031000,0.000000,-0.000992
149.88,2.000000,2.114364,2.000000,1.170134,3.000000,3.034975,0.000000,0.001853
149.93,2.000000,2.115787,2.000000,1.188266,3.000000,3.053190,0.000000,0.002501
149.98,2.000000,2.109720,2.000000,1.194594,3.000000,3.025737,0.000000,0.000794
150.03,2.000000,2.107312,2.000000,1.206583,3.000000,2.996744,0.000000,0.003646
150.08,2.000000,2.111958,2.000000,1.205306,3.000000,3.011925,0.000000,0.000518
150.13,2.000000,2.107690,2.000000,1.203079,3.000000,3.000358,0.000000,0.000568
150.19,2.000000,2.100126,2.000000,1.233898,3.000000,2.996392,0.000000,0.001200
150.24,2.000000,2.093366,2.000000,1.221346,3.000000,3.008318,0.000000,-0.000409
150.29,2.000000,2.145326,2.000000,1.251991,3.000000,3.003990,0.000000,0.002101
150.34,2.000000,2.141556,2.000000,1.283910,3.000000,2.985356,0.000000,0.002425
150.39,2.000000,2.145788,2.000000,1.277405,3.000000,3.033753,0.000000,0.000087
150.44,2.000000,2.145032,2.000000,1.294015,3.000000,3.026744,0.000000,0.000337
150.49,2.000000,2.137904,2.000000,1.299243,3.000000,2.997539,0.000000,0.001628
150.54,2.000000,2.137444,2.000000,1.328838,3.000000,3.013996,0.000000,-0.000098
150.59,2.000000,2.128447,2.000000,1.363994,3.000000,3.018647,0.000000,0.000686
150.64,2.000000,2.129231,2.000000,1.367049,3.000000,3.011422,0.000000,-0.001669
150.69,2.000000,2.113843,2.000000,1.364070,3.000000,3.043038,0.000000,-0.000351
150.74,2.000000,2.117765,2.000000,1.388299,3.000000,3.017800,0.000000,-0.001292
150.79,2.000000,2.115191,2.000000,1.371858,3.000000,3.018758,0.000000,-0.001052
150.84,2.000000,2.124002,2.000000,1.389373,3.000000,3.035664,0.000000,0.001040
150.89,2.000000,2.127143,2.000000,1.410532,3.000000,3.022845,0.000000,0.001419
150.94,2.000000,2.123670,2.000000,1.426506,3.000000,3.012082,0.000000,0.002502
150.99,2.000000,2.118557,2.000000,1.446627,3.000000,3.019943,0.000000,0.000871
151.04,2.000000,2.113012,2.000000,1.460743,3.000000,3.043059,0.000000,0.002057
151.09,2.000000,2.115239,2.000000,1.457877,3.000000,3.050836,0.000000,-0.000743
151.14,2.000000,2.113902,2.000000,1.473172,3.000000,2.997749,0.000000,-0.001154
151.19,2.000000,2.116674,2.000000,1.501738,3.000000,2.999369,0.000000,-0.000222
151.24,2.000000,2.103101,2.000000,1.525857,3.000000,3.008476,0.000000,0.000796
151.29,2.000000,2.100691,2.000000,1.538849,3.000000,3.000990,0.000000,-0.002412
151.34,2.000000,2.104282,2.000000,1.546020,3.000000,3.021957,0.000000,0.000403
151.39,2.000000,2.103228,2.000000,1.564094,3.000000,3.037235,0.000000,-0.001187
151.44,2.000000,2.093606,2.000000,1.542469,3.000000,3.045953,0.000000,-0.000175
151.49,2.000000,2.110067,2.000000,1.577697,3.000000,3.005049,0.000000,-0.000055
151.54,2.000000,2.106856,2.000000,1.587316,3.000000,3.008586,0.000000,-0.003163
151.59,2.000000,2.115089,2.000000,1.581926,3.000000,2.997810,0.000000,0.000716
151.64,2.000000,2.103289,2.000000,1.616462,3.000000,3.007295,0.000000,0.000503
151.69,2.000000,2.096542,2.000000,1.626743,3.000000,3.062129,0.000000,-0.000024
151.74,2.000000,2.105111,2.000000,1.638119,3.000000,3.060785,0.000000,-0.000380
151.79,2.000000,2.092726,2.000000,1.658423,3.000000,3.006724,0.000000,0.000349
151.84,2.000000,2.096449,2.000000,1.670389,3.000000,3.039262,0.000000,0.000006
151.89,2.000000,2.089682,2.000000,1.673926,3.000000,3.003627,0.000000,0.000505
151.94,2.000000,2.091837,2.000000,1.688649,3.000000,3.003632,0.000000,-0.000754
151.99,2.000000,2.085440,2.000000,1.696555,3.000000,3.042619,0.000000,-0.000649
152.04,2.000000,2.085563,2.000000,1.707727,3.000000,3.009854,0.000000,0.001170
152.09,2.000000,2.086739,2.000000,1.719253,3.000000,3.019759,0.000000,0.001337
152.14,2.000000,2.083964,2.000000,1.720455,3.000000,3.025875,0.000000,0.001298
152.19,2.000000,2.083491,2.000000,1.737018,3.000000,3.011938,0.000000,-0.000387
152.24,2.000000,2.081872,2.000000,1.760204,3.000000,3.002538,0.000000,-0.000938
152.29,2.000000,2.119985,2.000000,1.754636,3.000000,3.002714,0.000000,-0.000398
152.34,2.000000,2.111721,2.000000,1.767339,3.000000,3.015005,0.000000,0.001467
152.39,2.000000,2.107916,2.000000,1.766049,3.000000,2.963893,0.000000,-0.000585
152.44,2.000000,2.098945,2.000000,1.759987,3.000000,3.000341,0.000000,-0.001738
152.49,2.000000,2.091352,2.000000,1.794356,3.000000,2.987235,0.000000,-0.001097
152.54,2.000000,2.100889,2.000000,1.801621,3.000000,3.014012,0.000000,-0.000339
152.64,0.000000,2.095018,2.000000,1.813539,3.000000,3.003405,0.000000,0.000328
152.69,0.000000,2.091968,2.000000,1.814622,3.000000,2.990516,0.000000,-0.001701
152.74,0.000000,2.089857,2.000000,1.836111,3.000000,2.977249,0.000000,-0.002989
152.79,0.000000,2.093464,2.000000,1.841860,3.000000,3.033570,0.000000,0.000564
152.84,0.000000,2.093638,2.000000,1.850541,3.000000,3.007303,0.000000,0.000530
152.89,0.000000,2.097439,2.000000,1.862788,3.000000,2.979346,0.000000,0.000465
152.94,0.000000,2.081504,2.000000,1.866562,3.000000,2.964134,0.000000,-0.000380
152.99,0.000000,2.080094,2.000000,1.869605,3.000000,3.005944,0.000000,0.000023
153.04,0.000000,2.070195,2.000000,1.885195,3.000000,3.026264,0.000000,0.000775
153.10,0.000000,2.073621,2.000000,1.902241,3.000000,3.007956,0.000000,-0.001697
153.15,0.000000,2.051197,2.000000,1.899023,3.000000,2.998787,0.000000,-0.001468
153.20,0.000000,2.057902,2.000000,1.917951,3.000000,3.000760,0.000000,0.000741
