time,velX_d,velX,velY_d,velY,z_d,z,velYaw_d,velYaw
102.65,-0.054580,-0.008562,-0.282619,-0.246460,3.405697,3.049799,0.000221,0.000400
102.66,-0.054580,-0.008841,-0.282619,-0.246181,3.405644,3.049799,0.000221,0.000407
102.67,-0.054580,-0.009122,-0.282619,-0.245900,3.405591,3.049799,0.000221,0.000413
102.68,-0.054580,-0.009402,-0.282619,-0.245619,3.405539,3.049799,0.000221,0.000418
102.68,-0.048626,-0.009706,-0.280942,-0.245984,3.405500,3.049665,0.000322,0.000422
102.69,-0.048626,-0.009957,-0.280942,-0.245733,3.405461,3.049665,0.000322,0.000395
102.70,-0.048626,-0.010179,-0.280942,-0.245511,3.405422,3.049665,0.000322,0.000372
102.71,-0.048626,-0.010372,-0.280942,-0.245317,3.405383,3.049665,0.000322,0.000354
102.71,-0.048626,-0.010563,-0.280942,-0.245760,3.405344,3.049528,0.000322,0.000341
102.72,-0.048626,-0.010700,-0.280942,-0.245623,3.405305,3.049528,0.000322,0.000324
102.73,-0.048626,-0.010809,-0.280942,-0.245513,3.405266,3.049528,0.000322,0.000313
102.74,-0.046892,-0.010893,-0.276599,-0.245430,3.405229,3.049528,0.000351,0.000307
102.74,-0.046892,-0.010973,-0.276599,-0.245972,3.405191,3.049388,0.000351,0.000250
102.75,-0.046892,-0.011000,-0.276599,-0.245945,3.405154,3.049388,0.000351,0.000200
102.76,-0.046892,-0.011001,-0.276599,-0.245944,3.405116,3.049388,0.000351,0.000168
102.77,-0.046892,-0.010979,-0.276599,-0.245966,3.405079,3.049388,0.000351,0.000151
102.78,-0.046892,-0.010961,-0.276599,-0.246584,3.405041,3.049244,0.000351,0.000148
102.79,-0.051691,-0.010900,-0.276621,-0.246646,3.405025,3.049244,0.000836,0.000150
102.80,-0.051691,-0.010842,-0.276621,-0.246703,3.405009,3.049244,0.000836,0.000168
102.80,-0.051691,-0.010791,-0.276621,-0.246755,3.404993,3.049244,0.000836,0.000194
102.81,-0.051691,-0.010775,-0.276621,-0.247403,3.404978,3.049098,0.000836,0.000226
102.82,-0.051691,-0.010742,-0.276621,-0.247436,3.404962,3.049098,0.000836,0.000254
102.83,-0.043254,-0.010720,-0.280733,-0.247457,3.404881,3.049098,0.000434,0.000284
102.84,-0.043254,-0.010675,-0.280733,-0.247502,3.404801,3.049098,0.000434,0.000363
102.85,-0.043254,-0.010636,-0.280733,-0.248207,3.404720,3.048952,0.000434,0.000429
102.87,-0.043254,-0.010554,-0.280733,-0.248290,3.404639,3.048952,0.000434,0.000472
102.87,-0.043254,-0.010458,-0.280733,-0.248385,3.404559,3.048952,0.000434,0.000500
102.88,-0.056015,-0.010354,-0.275348,-0.248490,3.404508,3.048952,0.000579,0.000515
102.89,-0.056015,-0.010323,-0.275348,-0.249126,3.404458,3.048804,0.000579,0.000451
102.90,-0.056015,-0.010319,-0.275348,-0.249130,3.404407,3.048804,0.000579,0.000384
102.91,-0.056015,-0.010365,-0.275348,-0.249084,3.404357,3.048804,0.000579,0.000327
102.92,-0.056015,-0.010459,-0.275348,-0.248991,3.404306,3.048804,0.000579,0.000283
102.93,-0.056015,-0.010619,-0.275348,-0.249347,3.404255,3.048658,0.000579,0.000253
102.94,-0.056015,-0.010802,-0.275348,-0.249164,3.404205,3.048658,0.000579,0.000232
102.95,-0.048092,-0.011024,-0.272237,-0.248942,3.404124,3.048658,0.001178,0.000225
102.95,-0.048092,-0.011251,-0.272237,-0.248715,3.404044,3.048658,0.001178,0.000198
102.96,-0.048092,-0.011504,-0.272237,-0.249008,3.403964,3.048513,0.001178,0.000192
102.97,-0.048092,-0.011732,-0.272237,-0.248779,3.403884,3.048513,0.001178,0.000197
102.97,-0.048092,-0.011958,-0.272237,-0.248553,3.403803,3.048513,0.001178,0.000218
102.98,-0.048092,-0.012179,-0.272237,-0.248333,3.403723,3.048513,0.001178,0.000253
102.99,-0.048092,-0.012419,-0.272237,-0.248669,3.403643,3.048368,0.001178,0.000297
103.00,-0.053296,-0.012624,-0.270898,-0.248464,3.403673,3.048368,0.001054,0.000339
103.00,-0.053296,-0.012841,-0.270898,-0.248247,3.403703,3.048368,0.001054,0.000367
103.01,-0.053296,-0.013067,-0.270898,-0.248021,3.403733,3.048368,0.001054,0.000399
103.02,-0.053296,-0.013329,-0.270898,-0.248329,3.403763,3.048222,0.001054,0.000434
103.03,-0.053296,-0.013568,-0.270898,-0.248090,3.403793,3.048222,0.001054,0.000462
103.03,-0.052441,-0.013809,-0.266692,-0.247849,3.403758,3.048222,0.000831,0.000489
103.04,-0.052441,-0.014050,-0.266692,-0.247608,3.403723,3.048222,0.000831,0.000460
103.05,-0.052441,-0.014317,-0.266692,-0.247857,3.403689,3.048075,0.000831,0.000439
103.06,-0.052441,-0.014552,-0.266692,-0.247623,3.403654,3.048075,0.000831,0.000421
103.07,-0.052441,-0.014780,-0.266692,-0.247394,3.403619,3.048075,0.000831,0.000414
103.08,-0.052441,-0.015000,-0.266692,-0.247175,3.403584,3.048075,0.000831,0.000415
103.09,-0.052441,-0.015239,-0.266692,-0.247437,3.403549,3.047927,0.000831,0.000424
103.10,-0.045058,-0.015437,-0.269215,-0.247239,3.403458,3.047927,0.000434,0.000433
103.11,-0.045058,-0.015592,-0.269215,-0.247084,3.403367,3.047927,0.000434,0.000474
103.12,-0.045058,-0.015703,-0.269215,-0.246973,3.403277,3.047927,0.000434,0.000511
103.13,-0.045058,-0.015806,-0.269215,-0.247421,3.403186,3.047776,0.000434,0.000542
103.14,-0.045058,-0.015838,-0.269215,-0.247389,3.403096,3.047776,0.000434,0.000559
103.15,-0.058060,-0.015834,-0.271133,-0.247392,3.403037,3.047776,0.000317,0.000568
103.16,-0.058060,-0.015849,-0.271133,-0.247377,3.402979,3.047776,0.000317,0.000595
103.17,-0.058060,-0.015916,-0.271133,-0.247845,3.402921,3.047622,0.000317,0.000610
103.18,-0.058060,-0.015972,-0.271133,-0.247789,3.402863,3.047622,0.000317,0.000607
103.18,-0.058060,-0.016049,-0.271133,-0.247713,3.402804,3.047622,0.000317,0.000597
103.19,-0.061933,-0.016146,-0.266927,-0.247616,3.402797,3.047622,0.000825,0.000581
103.20,-0.061933,-0.016311,-0.266927,-0.247929,3.402791,3.047468,0.000825,0.000512
103.21,-0.061933,-0.016484,-0.266927,-0.247756,3.402784,3.047468,0.000825,0.000448
103.22,-0.061933,-0.016691,-0.266927,-0.247549,3.402777,3.047468,0.000825,0.000399
103.22,-0.061933,-0.016928,-0.266927,-0.247312,3.402770,3.047468,0.000825,0.000365
103.23,-0.061933,-0.017219,-0.266927,-0.247462,3.402763,3.047315,0.000825,0.000346
103.24,-0.061933,-0.017504,-0.266927,-0.247177,3.402757,3.047315,0.000825,0.000337
103.24,-0.062686,-0.017807,-0.266792,-0.246875,3.402697,3.047315,0.000223,0.000343
103.25,-0.062686,-0.018125,-0.266792,-0.246556,3.402637,3.047315,0.000223,0.000353
103.26,-0.062686,-0.018490,-0.266792,-0.246692,3.402577,3.047164,0.000223,0.000372
103.27,-0.062686,-0.018829,-0.266792,-0.246354,3.402517,3.047164,0.000223,0.000393
103.27,-0.062686,-0.019170,-0.266792,-0.246012,3.402457,3.047164,0.000223,0.000419
103.28,-0.062686,-0.019511,-0.266792,-0.245671,3.402397,3.047164,0.000223,0.000447
103.29,-0.062686,-0.019887,-0.266792,-0.245818,3.402337,3.047013,0.000223,0.000476
103.30,-0.058307,-0.020217,-0.262049,-0.245488,3.402304,3.047013,0.001041,0.000496
103.31,-0.058307,-0.020525,-0.262049,-0.245179,3.402271,3.047013,0.001041,0.000462
103.31,-0.058307,-0.020810,-0.262049,-0.244895,3.402238,3.047013,0.001041,0.000438
103.32,-0.058307,-0.021103,-0.262049,-0.245050,3.402204,3.046859,0.001041,0.000424
103.33,-0.058307,-0.021334,-0.262049,-0.244819,3.402171,3.046859,0.001041,0.000413
103.34,-0.062625,-0.021537,-0.262467,-0.244616,3.402055,3.046859,0.000665,0.000412
103.35,-0.062625,-0.021727,-0.262467,-0.244426,3.401939,3.046859,0.000665,0.000421
103.36,-0.062625,-0.021941,-0.262467,-0.244673,3.401823,3.046703,0.000665,0.000434
103.37,-0.062625,-0.022104,-0.262467,-0.244510,3.401707,3.046703,0.000665,0.000446
103.38,-0.062625,-0.022252,-0.262467,-0.244362,3.401591,3.046703,0.000665,0.000460
103.39,-0.063900,-0.022386,-0.260376,-0.244229,3.401533,3.046703,-0.000376,0.000475
103.40,-0.063900,-0.022552,-0.260376,-0.244527,3.401476,3.046544,-0.000376,0.000453
103.41,-0.063900,-0.022672,-0.260376,-0.244407,3.401419,3.046544,-0.000376,0.000430
103.42,-0.063900,-0.022784,-0.260376,-0.244294,3.401362,3.046544,-0.000376,0.000412
103.43,-0.063900,-0.022890,-0.260376,-0.244189,3.401304,3.046544,-0.000376,0.000399
103.44,-0.060901,-0.023027,-0.261695,-0.244495,3.401226,3.046383,0.000557,0.000390
103.45,-0.060901,-0.023106,-0.261695,-0.244415,3.401147,3.046383,0.000557,0.000406
103.46,-0.060901,-0.023167,-0.261695,-0.244355,3.401068,3.046383,0.000557,0.000421
103.46,-0.060901,-0.023211,-0.261695,-0.244311,3.400989,3.046383,0.000557,0.000435
103.47,-0.060901,-0.023280,-0.261695,-0.244703,3.400910,3.046221,0.000557,0.000447
103.49,-0.063736,-0.023296,-0.255847,-0.244686,3.400874,3.046221,0.000130,0.000450
103.49,-0.063736,-0.023319,-0.255847,-0.244663,3.400837,3.046221,0.000130,0.000373
103.50,-0.063736,-0.023349,-0.255847,-0.244633,3.400801,3.046221,0.000130,0.000311
103.51,-0.063736,-0.023419,-0.255847,-0.244936,3.400764,3.046056,0.000130,0.000265
103.52,-0.063736,-0.023462,-0.255847,-0.244893,3.400728,3.046056,0.000130,0.000231
103.52,-0.063736,-0.023511,-0.255847,-0.244843,3.400691,3.046056,0.000130,0.000213
103.53,-0.063736,-0.023566,-0.255847,-0.244789,3.400655,3.046056,0.000130,0.000209
